DateTime,Value
25-07-2024 09:30,49.95
25-07-2024 09:45,49.97
25-07-2024 10:00,50.02
25-07-2024 10:15,50.05
25-07-2024 10:30,50.13
25-07-2024 10:45,50.15
25-07-2024 11:00,50.07
25-07-2024 11:15,50.01
25-07-2024 11:30,49.95
25-07-2024 11:45,49.95
25-07-2024 12:00,49.97
25-07-2024 12:15,49.97
25-07-2024 12:30,49.95
25-07-2024 12:45,49.99
25-07-2024 13:00,50.02
25-07-2024 13:15,50.03
25-07-2024 13:30,50.01
25-07-2024 13:45,49.96
25-07-2024 14:00,49.79
25-07-2024 14:15,49.72
25-07-2024 14:30,49.92
25-07-2024 14:45,49.9
25-07-2024 15:00,50.01
25-07-2024 15:15,50.03
25-07-2024 15:30,49.99
25-07-2024 15:45,50.04
25-07-2024 16:00,50.04
25-07-2024 16:15,50.04
25-07-2024 16:30,50
25-07-2024 16:45,49.97
25-07-2024 17:00,49.97
25-07-2024 17:15,50
25-07-2024 17:30,49.99
25-07-2024 17:45,50.02
25-07-2024 18:00,50.02
25-07-2024 18:15,50.02
25-07-2024 18:30,50.02
25-07-2024 18:45,50.01
25-07-2024 19:00,50.03
25-07-2024 19:15,49.99
25-07-2024 19:30,49.94
25-07-2024 19:45,49.94
25-07-2024 20:00,50.02
25-07-2024 20:15,50.01
25-07-2024 20:30,50.02
25-07-2024 20:45,50.03
25-07-2024 21:00,50
25-07-2024 21:15,50.02
25-07-2024 21:30,50.01
25-07-2024 21:45,50.04
25-07-2024 22:00,50.05
25-07-2024 22:15,50.04
25-07-2024 22:30,50.03
25-07-2024 22:45,50.04
25-07-2024 23:00,50.04
25-07-2024 23:15,50.04
25-07-2024 23:30,50.04
25-07-2024 23:45,50.05
26-07-2024 00:00,50.03
26-07-2024 00:15,50.04
26-07-2024 00:30,49.99
26-07-2024 00:45,49.95
26-07-2024 01:00,49.94
26-07-2024 01:15,49.94
26-07-2024 01:30,49.92
26-07-2024 01:45,49.94
26-07-2024 02:00,50
26-07-2024 02:15,49.97
26-07-2024 02:30,50.01
26-07-2024 02:45,50.02
26-07-2024 03:00,50.01
26-07-2024 03:15,49.97
26-07-2024 03:30,49.96
26-07-2024 03:45,49.95
26-07-2024 04:00,49.89
26-07-2024 04:15,49.93
26-07-2024 04:30,49.96
26-07-2024 04:45,49.97
26-07-2024 05:00,49.98
26-07-2024 05:15,49.99
26-07-2024 05:30,50
26-07-2024 05:45,50.03
26-07-2024 06:00,50.01
26-07-2024 06:15,49.98
26-07-2024 06:30,50
26-07-2024 06:45,50.01
26-07-2024 07:00,50.03
26-07-2024 07:15,50.04
26-07-2024 07:30,50.04
26-07-2024 07:45,50.05
26-07-2024 08:00,50.03
26-07-2024 08:15,49.99
26-07-2024 08:30,49.98
26-07-2024 08:45,49.96
26-07-2024 09:00,49.92
26-07-2024 09:15,49.91
26-07-2024 09:30,49.96
26-07-2024 09:45,50.01
26-07-2024 10:00,50.02
26-07-2024 10:15,49.95
26-07-2024 10:30,49.97
26-07-2024 10:45,50.03
26-07-2024 11:00,50.07
26-07-2024 11:15,50.03
26-07-2024 11:30,50.04
26-07-2024 11:45,50.04
26-07-2024 12:00,49.99
26-07-2024 12:15,50.01
26-07-2024 12:30,50.02
26-07-2024 12:45,50.07
26-07-2024 13:00,50.27
26-07-2024 13:15,50.16
26-07-2024 13:30,50
26-07-2024 13:45,49.96
26-07-2024 14:00,49.98
26-07-2024 14:15,49.95
26-07-2024 14:30,49.99
26-07-2024 14:45,49.97
26-07-2024 15:00,49.99
26-07-2024 15:15,50.02
26-07-2024 15:30,49.95
26-07-2024 15:45,49.92
26-07-2024 16:00,49.85
26-07-2024 16:15,49.87
26-07-2024 16:30,49.94
26-07-2024 16:45,49.87
26-07-2024 17:00,49.92
26-07-2024 17:15,50.02
26-07-2024 17:30,50.05
26-07-2024 17:45,50.03
26-07-2024 18:00,50.04
26-07-2024 18:15,50.02
26-07-2024 18:30,50.02
26-07-2024 18:45,50.03
26-07-2024 19:00,50.05
26-07-2024 19:15,49.99
26-07-2024 19:30,50.01
26-07-2024 19:45,50.01
26-07-2024 20:00,50.03
26-07-2024 20:15,50
26-07-2024 20:30,50.01
26-07-2024 20:45,50
26-07-2024 21:00,50.04
26-07-2024 21:15,50.04
26-07-2024 21:30,50.02
26-07-2024 21:45,50.04
26-07-2024 22:00,50.02
26-07-2024 22:15,50.01
26-07-2024 22:30,50.02
26-07-2024 22:45,50.01
26-07-2024 23:00,50.04
26-07-2024 23:15,50.04
26-07-2024 23:30,50.04
26-07-2024 23:45,50.02
27-07-2024 00:00,49.94
27-07-2024 00:15,49.99
27-07-2024 00:30,50
27-07-2024 00:45,50.02
27-07-2024 01:00,49.97
27-07-2024 01:15,49.95
27-07-2024 01:30,49.94
27-07-2024 01:45,49.91
27-07-2024 02:00,49.92
27-07-2024 02:15,49.93
27-07-2024 02:30,49.98
27-07-2024 02:45,49.99
27-07-2024 03:00,49.95
27-07-2024 03:15,49.98
27-07-2024 03:30,49.99
27-07-2024 03:45,49.99
27-07-2024 04:00,49.97
27-07-2024 04:15,49.97
27-07-2024 04:30,49.96
27-07-2024 04:45,49.99
27-07-2024 05:00,50.01
27-07-2024 05:15,50.03
27-07-2024 05:30,50.01
27-07-2024 05:45,50.02
27-07-2024 06:00,50.02
27-07-2024 06:15,49.96
27-07-2024 06:30,49.98
27-07-2024 06:45,49.99
27-07-2024 07:00,50.01
27-07-2024 07:15,49.97
27-07-2024 07:30,50
27-07-2024 07:45,50.02
27-07-2024 08:00,50.02
27-07-2024 08:15,50.02
27-07-2024 08:30,50.02
27-07-2024 08:45,50
27-07-2024 09:00,49.98
27-07-2024 09:15,49.97
27-07-2024 09:30,49.95
27-07-2024 09:45,49.96
27-07-2024 10:00,49.89
27-07-2024 10:15,49.96
27-07-2024 10:30,50.02
27-07-2024 10:45,50.02
27-07-2024 11:00,49.99
27-07-2024 11:15,49.97
27-07-2024 11:30,49.98
27-07-2024 11:45,49.98
27-07-2024 12:00,50.01
27-07-2024 12:15,49.98
27-07-2024 12:30,49.99
27-07-2024 12:45,49.94
27-07-2024 13:00,50.03
27-07-2024 13:15,50.03
27-07-2024 13:30,49.96
27-07-2024 13:45,49.92
27-07-2024 14:00,49.87
27-07-2024 14:15,49.86
27-07-2024 14:30,49.9
27-07-2024 14:45,49.99
27-07-2024 15:00,49.97
27-07-2024 15:15,49.95
27-07-2024 15:30,49.91
27-07-2024 15:45,49.83
27-07-2024 16:00,49.89
27-07-2024 16:15,49.99
27-07-2024 16:30,50
27-07-2024 16:45,50.04
27-07-2024 17:00,50.06
27-07-2024 17:15,50
27-07-2024 17:30,49.95
27-07-2024 17:45,49.96
27-07-2024 18:00,49.98
27-07-2024 18:15,50.01
27-07-2024 18:30,50.01
27-07-2024 18:45,50.01
27-07-2024 19:00,49.95
27-07-2024 19:15,49.96
27-07-2024 19:30,49.98
27-07-2024 19:45,49.98
27-07-2024 20:00,50.02
27-07-2024 20:15,50.01
27-07-2024 20:30,50.01
27-07-2024 20:45,50.03
27-07-2024 21:00,50
27-07-2024 21:15,50.01
27-07-2024 21:30,50.04
27-07-2024 21:45,50.05
27-07-2024 22:00,50.01
27-07-2024 22:15,49.97
27-07-2024 22:30,50
27-07-2024 22:45,50
27-07-2024 23:00,49.99
27-07-2024 23:15,49.99
27-07-2024 23:30,50.02
27-07-2024 23:45,50.02
28-07-2024 00:00,50.01
28-07-2024 00:15,50
28-07-2024 00:30,50.01
28-07-2024 00:45,50.03
28-07-2024 01:00,49.99
28-07-2024 01:15,49.99
28-07-2024 01:30,49.97
28-07-2024 01:45,49.93
28-07-2024 02:00,49.85
28-07-2024 02:15,49.91
28-07-2024 02:30,49.96
28-07-2024 02:45,50.01
28-07-2024 03:00,50.01
28-07-2024 03:15,50.01
28-07-2024 03:30,50.02
28-07-2024 03:45,50.03
28-07-2024 04:00,50.04
28-07-2024 04:15,50.03
28-07-2024 04:30,50
28-07-2024 04:45,49.99
28-07-2024 05:00,50.02
28-07-2024 05:15,50
28-07-2024 05:30,50.02
28-07-2024 05:45,50.01
28-07-2024 06:00,50.02
28-07-2024 06:15,49.99
28-07-2024 06:30,50
28-07-2024 06:45,50.02
28-07-2024 07:00,50.01
28-07-2024 07:15,50.02
28-07-2024 07:30,49.99
28-07-2024 07:45,49.99
28-07-2024 08:00,49.99
28-07-2024 08:15,49.98
28-07-2024 08:30,50.01
28-07-2024 08:45,50
28-07-2024 09:00,49.98
28-07-2024 09:15,50
28-07-2024 09:30,50.03
28-07-2024 09:45,50.03
28-07-2024 10:00,50
28-07-2024 10:15,49.94
28-07-2024 10:30,49.97
28-07-2024 10:45,49.93
28-07-2024 11:00,50.03
28-07-2024 11:15,49.99
28-07-2024 11:30,50.02
28-07-2024 11:45,50.04
28-07-2024 12:00,50.06
28-07-2024 12:15,50.02
28-07-2024 12:30,49.99
28-07-2024 12:45,49.95
28-07-2024 13:00,49.99
28-07-2024 13:15,50.01
28-07-2024 13:30,50.01
28-07-2024 13:45,49.99
28-07-2024 14:00,49.94
28-07-2024 14:15,49.82
28-07-2024 14:30,49.99
28-07-2024 14:45,49.99
28-07-2024 15:00,50.02
28-07-2024 15:15,50.01
28-07-2024 15:30,49.99
28-07-2024 15:45,49.99
28-07-2024 16:00,49.99
28-07-2024 16:15,49.96
28-07-2024 16:30,49.95
28-07-2024 16:45,49.9
28-07-2024 17:00,50
28-07-2024 17:15,49.96
28-07-2024 17:30,50
28-07-2024 17:45,50.01
28-07-2024 18:00,50.04
28-07-2024 18:15,50.05
28-07-2024 18:30,50.05
28-07-2024 18:45,50.04
28-07-2024 19:00,50.02
28-07-2024 19:15,49.95
28-07-2024 19:30,49.91
28-07-2024 19:45,49.93
28-07-2024 20:00,50
28-07-2024 20:15,49.99
28-07-2024 20:30,49.92
28-07-2024 20:45,49.98
28-07-2024 21:00,49.92
28-07-2024 21:15,49.89
28-07-2024 21:30,49.89
28-07-2024 21:45,49.98
28-07-2024 22:00,49.91
28-07-2024 22:15,49.9
28-07-2024 22:30,49.96
28-07-2024 22:45,49.97
28-07-2024 23:00,49.99
28-07-2024 23:15,50
28-07-2024 23:30,50
28-07-2024 23:45,50.02
29-07-2024 00:00,49.98
29-07-2024 00:15,49.97
29-07-2024 00:30,49.99
29-07-2024 00:45,49.98
29-07-2024 01:00,49.9
29-07-2024 01:15,49.9
29-07-2024 01:30,49.92
29-07-2024 01:45,49.95
29-07-2024 02:00,49.95
29-07-2024 02:15,49.92
29-07-2024 02:30,49.92
29-07-2024 02:45,49.98
29-07-2024 03:00,49.97
29-07-2024 03:15,49.98
29-07-2024 03:30,49.97
29-07-2024 03:45,49.99
29-07-2024 04:00,49.94
29-07-2024 04:15,49.93
29-07-2024 04:30,49.92
29-07-2024 04:45,49.96
29-07-2024 05:00,49.96
29-07-2024 05:15,49.97
29-07-2024 05:30,49.96
29-07-2024 05:45,49.96
29-07-2024 06:00,49.93
29-07-2024 06:15,49.8
29-07-2024 06:30,49.88
29-07-2024 06:45,49.98
29-07-2024 07:00,50.01
29-07-2024 07:15,50
29-07-2024 07:30,50.03
29-07-2024 07:45,50.06
29-07-2024 08:00,50.05
29-07-2024 08:15,50.02
29-07-2024 08:30,50.02
29-07-2024 08:45,50.02
29-07-2024 09:00,50.01
29-07-2024 09:15,49.99
29-07-2024 09:30,49.94
29-07-2024 09:45,49.95
29-07-2024 10:00,49.96
29-07-2024 10:15,49.97
29-07-2024 10:30,49.98
29-07-2024 10:45,49.96
29-07-2024 11:00,50
29-07-2024 11:15,49.99
29-07-2024 11:30,49.99
29-07-2024 11:45,50.03
29-07-2024 12:00,50.04
29-07-2024 12:15,49.99
29-07-2024 12:30,50
29-07-2024 12:45,49.98
29-07-2024 13:00,50.02
29-07-2024 13:15,50.02
29-07-2024 13:30,50.01
29-07-2024 13:45,49.98
29-07-2024 14:00,50.02
29-07-2024 14:15,49.94
29-07-2024 14:30,49.87
29-07-2024 14:45,49.93
29-07-2024 15:00,49.98
29-07-2024 15:15,50.03
29-07-2024 15:30,50.05
29-07-2024 15:45,50.03
29-07-2024 16:00,50.08
29-07-2024 16:15,50.01
29-07-2024 16:30,49.99
29-07-2024 16:45,49.97
29-07-2024 17:00,50.01
29-07-2024 17:15,49.95
29-07-2024 17:30,49.95
29-07-2024 17:45,49.84
29-07-2024 18:00,49.94
29-07-2024 18:15,49.99
29-07-2024 18:30,50
29-07-2024 18:45,49.99
29-07-2024 19:00,49.94
29-07-2024 19:15,49.8
29-07-2024 19:30,49.76
29-07-2024 19:45,49.85
29-07-2024 20:00,49.99
29-07-2024 20:15,49.91
29-07-2024 20:30,49.9
29-07-2024 20:45,49.86
29-07-2024 21:00,49.9
29-07-2024 21:15,49.93
29-07-2024 21:30,49.96
29-07-2024 21:45,50
29-07-2024 22:00,49.94
29-07-2024 22:15,49.97
29-07-2024 22:30,50
29-07-2024 22:45,50.02
29-07-2024 23:00,50
29-07-2024 23:15,49.96
29-07-2024 23:30,49.96
29-07-2024 23:45,50.01
30-07-2024 00:00,49.91
30-07-2024 00:15,49.9
30-07-2024 00:30,49.98
30-07-2024 00:45,49.96
30-07-2024 01:00,49.94
30-07-2024 01:15,49.89
30-07-2024 01:30,49.9
30-07-2024 01:45,49.92
30-07-2024 02:00,49.9
30-07-2024 02:15,49.95
30-07-2024 02:30,49.99
30-07-2024 02:45,50.01
30-07-2024 03:00,49.97
30-07-2024 03:15,50
30-07-2024 03:30,50.02
30-07-2024 03:45,49.98
30-07-2024 04:00,49.94
30-07-2024 04:15,49.96
30-07-2024 04:30,49.97
30-07-2024 04:45,49.94
30-07-2024 05:00,50
30-07-2024 05:15,49.98
30-07-2024 05:30,49.92
30-07-2024 05:45,49.89
30-07-2024 06:00,49.86
30-07-2024 06:15,49.81
30-07-2024 06:30,49.9
30-07-2024 06:45,49.91
30-07-2024 07:00,49.9
30-07-2024 07:15,50
30-07-2024 07:30,50.02
30-07-2024 07:45,50.05
30-07-2024 08:00,50.04
30-07-2024 08:15,50.03
30-07-2024 08:30,50.01
30-07-2024 08:45,50.04
30-07-2024 09:00,50
30-07-2024 09:15,50.01
30-07-2024 09:30,50
30-07-2024 09:45,50.02
30-07-2024 10:00,50.02
30-07-2024 10:15,49.99
30-07-2024 10:30,49.98
30-07-2024 10:45,49.99
30-07-2024 11:00,49.96
30-07-2024 11:15,49.91
30-07-2024 11:30,49.89
30-07-2024 11:45,49.85
30-07-2024 12:00,49.94
30-07-2024 12:15,49.95
30-07-2024 12:30,50
30-07-2024 12:45,49.9
30-07-2024 13:00,49.98
30-07-2024 13:15,50.01
30-07-2024 13:30,49.99
30-07-2024 13:45,50.05
30-07-2024 14:00,50.06
30-07-2024 14:15,50.01
30-07-2024 14:30,50.01
30-07-2024 14:45,50.02
30-07-2024 15:00,50.04
30-07-2024 15:15,50.05
30-07-2024 15:30,50.04
30-07-2024 15:45,50.02
30-07-2024 16:00,50.03
30-07-2024 16:15,49.96
30-07-2024 16:30,49.9
30-07-2024 16:45,49.89
30-07-2024 17:00,49.97
30-07-2024 17:15,50.01
30-07-2024 17:30,50.02
30-07-2024 17:45,50.02
30-07-2024 18:00,50.07
30-07-2024 18:15,50.02
30-07-2024 18:30,50.02
30-07-2024 18:45,49.98
30-07-2024 19:00,49.91
30-07-2024 19:15,49.89
30-07-2024 19:30,49.98
30-07-2024 19:45,49.84
30-07-2024 20:00,49.96
30-07-2024 20:15,50
30-07-2024 20:30,50
30-07-2024 20:45,49.97
30-07-2024 21:00,49.83
30-07-2024 21:15,49.93
30-07-2024 21:30,49.94
30-07-2024 21:45,49.98
30-07-2024 22:00,49.82
30-07-2024 22:15,49.9
30-07-2024 22:30,49.96
30-07-2024 22:45,50
30-07-2024 23:00,50.01
30-07-2024 23:15,50.01
30-07-2024 23:30,50.03
30-07-2024 23:45,50.02
31-07-2024 00:00,50.02
31-07-2024 00:15,50.05
31-07-2024 00:30,50.01
31-07-2024 00:45,50.03
31-07-2024 01:00,50.03
31-07-2024 01:15,50.04
31-07-2024 01:30,50.02
31-07-2024 01:45,50
31-07-2024 02:00,50.01
31-07-2024 02:15,50
31-07-2024 02:30,50.02
31-07-2024 02:45,50.03
31-07-2024 03:00,50
31-07-2024 03:15,50.01
31-07-2024 03:30,49.97
31-07-2024 03:45,50
31-07-2024 04:00,50.01
31-07-2024 04:15,50
31-07-2024 04:30,49.97
31-07-2024 04:45,49.99
31-07-2024 05:00,50
31-07-2024 05:15,50.01
31-07-2024 05:30,50.02
31-07-2024 05:45,50.05
31-07-2024 06:00,50.04
31-07-2024 06:15,49.98
31-07-2024 06:30,49.97
31-07-2024 06:45,50
31-07-2024 07:00,50
31-07-2024 07:15,50.03
31-07-2024 07:30,50.02
31-07-2024 07:45,50.04
31-07-2024 08:00,50.05
31-07-2024 08:15,50.02
31-07-2024 08:30,49.99
31-07-2024 08:45,50.03
31-07-2024 09:00,49.96
31-07-2024 09:15,49.97
31-07-2024 09:30,49.96
31-07-2024 09:45,49.96
31-07-2024 10:00,49.94
31-07-2024 10:15,49.9
31-07-2024 10:30,49.97
31-07-2024 10:45,49.98
31-07-2024 11:00,49.99
31-07-2024 11:15,49.95
31-07-2024 11:30,49.95
31-07-2024 11:45,49.91
31-07-2024 12:00,49.88
31-07-2024 12:15,49.95
31-07-2024 12:30,49.96
31-07-2024 12:45,50.01
31-07-2024 13:00,50.11
31-07-2024 13:15,50.02
31-07-2024 13:30,49.98
31-07-2024 13:45,49.99
31-07-2024 14:00,50.01
31-07-2024 14:15,50.04
31-07-2024 14:30,50.03
31-07-2024 14:45,50.03
31-07-2024 15:00,50.06
31-07-2024 15:15,50.03
31-07-2024 15:30,50.02
31-07-2024 15:45,50.03
31-07-2024 16:00,50.03
31-07-2024 16:15,50.02
31-07-2024 16:30,50.02
31-07-2024 16:45,50.04
31-07-2024 17:00,50.07
31-07-2024 17:15,50.06
31-07-2024 17:30,50.03
31-07-2024 17:45,50.01
31-07-2024 18:00,50.04
31-07-2024 18:15,50.06
31-07-2024 18:30,50.07
31-07-2024 18:45,50.08
31-07-2024 19:00,50.08
31-07-2024 19:15,50.04
31-07-2024 19:30,50.03
31-07-2024 19:45,50.03
31-07-2024 20:00,50.04
31-07-2024 20:15,50.03
31-07-2024 20:30,50.01
31-07-2024 20:45,49.99
31-07-2024 21:00,49.94
31-07-2024 21:15,49.95
31-07-2024 21:30,49.99
31-07-2024 21:45,50.02
31-07-2024 22:00,49.99
31-07-2024 22:15,49.96
31-07-2024 22:30,49.99
31-07-2024 22:45,50.02
31-07-2024 23:00,50.01
31-07-2024 23:15,50.03
31-07-2024 23:30,50.02
31-07-2024 23:45,50.04
01-08-2024 00:00,49.98
01-08-2024 00:15,49.95
01-08-2024 00:30,49.99
01-08-2024 00:45,50.01
01-08-2024 01:00,50.03
01-08-2024 01:15,50.05
01-08-2024 01:30,50.03
01-08-2024 01:45,50.03
01-08-2024 02:00,50.06
01-08-2024 02:15,50.01
01-08-2024 02:30,50.02
01-08-2024 02:45,50.02
01-08-2024 03:00,49.98
01-08-2024 03:15,50.01
01-08-2024 03:30,50.02
01-08-2024 03:45,50.04
01-08-2024 04:00,50.05
01-08-2024 04:15,50
01-08-2024 04:30,49.97
01-08-2024 04:45,50
01-08-2024 05:00,49.96
01-08-2024 05:15,49.97
01-08-2024 05:30,49.94
01-08-2024 05:45,49.96
01-08-2024 06:00,49.98
01-08-2024 06:15,49.95
01-08-2024 06:30,50.01
01-08-2024 06:45,50.05
01-08-2024 07:00,50.04
01-08-2024 07:15,49.98
01-08-2024 07:30,49.98
01-08-2024 07:45,50.01
01-08-2024 08:00,50.03
01-08-2024 08:15,49.97
01-08-2024 08:30,49.94
01-08-2024 08:45,49.98
01-08-2024 09:00,49.98
01-08-2024 09:15,49.98
01-08-2024 09:30,50.01
01-08-2024 09:45,50.03
01-08-2024 10:00,50.03
01-08-2024 10:15,50.02
01-08-2024 10:30,50.01
01-08-2024 10:45,50.02
01-08-2024 11:00,50.08
01-08-2024 11:15,50.01
01-08-2024 11:30,49.98
01-08-2024 11:45,49.92
01-08-2024 12:00,50
01-08-2024 12:15,50.02
01-08-2024 12:30,49.99
01-08-2024 12:45,50.01
01-08-2024 13:00,50.07
01-08-2024 13:15,50
01-08-2024 13:30,50.06
01-08-2024 13:45,50
01-08-2024 14:00,49.95
01-08-2024 14:15,49.95
01-08-2024 14:30,49.96
01-08-2024 14:45,49.91
01-08-2024 15:00,49.95
01-08-2024 15:15,50.05
01-08-2024 15:30,50.04
01-08-2024 15:45,49.93
01-08-2024 16:00,49.95
01-08-2024 16:15,49.98
01-08-2024 16:30,49.99
01-08-2024 16:45,49.98
01-08-2024 17:00,50
01-08-2024 17:15,50.01
01-08-2024 17:30,50.02
01-08-2024 17:45,50.04
01-08-2024 18:00,50.09
01-08-2024 18:15,50
01-08-2024 18:30,50.01
01-08-2024 18:45,50.03
01-08-2024 19:00,50.06
01-08-2024 19:15,50.05
01-08-2024 19:30,50.04
01-08-2024 19:45,50.05
01-08-2024 20:00,50.06
01-08-2024 20:15,49.97
01-08-2024 20:30,49.91
01-08-2024 20:45,49.89
01-08-2024 21:00,49.95
01-08-2024 21:15,49.97
01-08-2024 21:30,49.97
01-08-2024 21:45,50.02
01-08-2024 22:00,50.02
01-08-2024 22:15,50.02
01-08-2024 22:30,50.04
01-08-2024 22:45,50.02
01-08-2024 23:00,50.01
01-08-2024 23:15,50.05
01-08-2024 23:30,50.05
01-08-2024 23:45,50.04
02-08-2024 00:00,50.03
02-08-2024 00:15,49.99
02-08-2024 00:30,49.98
02-08-2024 00:45,50
02-08-2024 01:00,49.99
02-08-2024 01:15,50.01
02-08-2024 01:30,50
02-08-2024 01:45,50
02-08-2024 02:00,50.02
02-08-2024 02:15,50.04
02-08-2024 02:30,50.05
02-08-2024 02:45,50.02
02-08-2024 03:00,49.98
02-08-2024 03:15,49.95
02-08-2024 03:30,49.95
02-08-2024 03:45,49.98
02-08-2024 04:00,50
02-08-2024 04:15,49.97
02-08-2024 04:30,49.99
02-08-2024 04:45,49.99
02-08-2024 05:00,50.01
02-08-2024 05:15,50.01
02-08-2024 05:30,49.97
02-08-2024 05:45,49.94
02-08-2024 06:00,49.94
02-08-2024 06:15,49.91
02-08-2024 06:30,49.97
02-08-2024 06:45,49.97
02-08-2024 07:00,49.94
02-08-2024 07:15,49.95
02-08-2024 07:30,49.96
02-08-2024 07:45,50.01
02-08-2024 08:00,49.99
02-08-2024 08:15,49.97
02-08-2024 08:30,49.96
02-08-2024 08:45,50.01
02-08-2024 09:00,49.93
02-08-2024 09:15,49.92
02-08-2024 09:30,49.99
02-08-2024 09:45,50.04
02-08-2024 10:00,50.03
02-08-2024 10:15,50.02
02-08-2024 10:30,50.02
02-08-2024 10:45,50.01
02-08-2024 11:00,50.03
02-08-2024 11:15,50.04
02-08-2024 11:30,50.04
02-08-2024 11:45,50.03
02-08-2024 12:00,50.03
02-08-2024 12:15,50.07
02-08-2024 12:30,50.11
02-08-2024 12:45,50.04
02-08-2024 13:00,50.07
02-08-2024 13:15,50.06
02-08-2024 13:30,50
02-08-2024 13:45,49.96
02-08-2024 14:00,49.98
02-08-2024 14:15,49.96
02-08-2024 14:30,49.96
02-08-2024 14:45,49.94
02-08-2024 15:00,49.97
02-08-2024 15:15,49.95
02-08-2024 15:30,49.99
02-08-2024 15:45,49.98
02-08-2024 16:00,50.02
02-08-2024 16:15,50.01
02-08-2024 16:30,49.96
02-08-2024 16:45,49.95
02-08-2024 17:00,49.9
02-08-2024 17:15,49.95
02-08-2024 17:30,49.99
02-08-2024 17:45,50.05
02-08-2024 18:00,50.12
02-08-2024 18:15,50.09
02-08-2024 18:30,50.07
02-08-2024 18:45,50.04
02-08-2024 19:00,50.06
02-08-2024 19:15,50.01
02-08-2024 19:30,50.02
02-08-2024 19:45,50.03
02-08-2024 20:00,50.02
02-08-2024 20:15,49.99
02-08-2024 20:30,49.98
02-08-2024 20:45,49.98
02-08-2024 21:00,49.94
02-08-2024 21:15,49.99
02-08-2024 21:30,50.02
02-08-2024 21:45,50.02
02-08-2024 22:00,50.03
02-08-2024 22:15,50.02
02-08-2024 22:30,50.04
02-08-2024 22:45,50.02
02-08-2024 23:00,50.01
02-08-2024 23:15,50.04
02-08-2024 23:30,50.03
02-08-2024 23:45,50.04
03-08-2024 00:00,50.04
03-08-2024 00:15,50.03
03-08-2024 00:30,49.99
03-08-2024 00:45,50.01
03-08-2024 01:00,50.01
03-08-2024 01:15,50
03-08-2024 01:30,49.97
03-08-2024 01:45,49.99
03-08-2024 02:00,49.99
03-08-2024 02:15,49.98
03-08-2024 02:30,50.01
03-08-2024 02:45,50.02
03-08-2024 03:00,50.02
03-08-2024 03:15,50.02
03-08-2024 03:30,50.03
03-08-2024 03:45,50.06
03-08-2024 04:00,50.05
03-08-2024 04:15,50
03-08-2024 04:30,49.99
03-08-2024 04:45,49.99
03-08-2024 05:00,49.96
03-08-2024 05:15,49.93
03-08-2024 05:30,49.94
03-08-2024 05:45,49.97
03-08-2024 06:00,49.98
03-08-2024 06:15,49.98
03-08-2024 06:30,49.98
03-08-2024 06:45,50.02
03-08-2024 07:00,50
03-08-2024 07:15,50.01
03-08-2024 07:30,50.02
03-08-2024 07:45,50.04
03-08-2024 08:00,50.04
03-08-2024 08:15,50.03
03-08-2024 08:30,50.02
03-08-2024 08:45,50.13
03-08-2024 09:00,50.03
03-08-2024 09:15,50.02
03-08-2024 09:30,50.02
03-08-2024 09:45,50.04
03-08-2024 10:00,50.01
03-08-2024 10:15,50.05
03-08-2024 10:30,50.11
03-08-2024 10:45,50.09
03-08-2024 11:00,50.07
03-08-2024 11:15,50.07
03-08-2024 11:30,50.07
03-08-2024 11:45,50.04
03-08-2024 12:00,50.11
03-08-2024 12:15,50.09
03-08-2024 12:30,50.17
03-08-2024 12:45,50.18
03-08-2024 13:00,50.28
03-08-2024 13:15,50.29
03-08-2024 13:30,50.26
03-08-2024 13:45,50.07
03-08-2024 14:00,50.06
03-08-2024 14:15,50
03-08-2024 14:30,50
03-08-2024 14:45,49.95
03-08-2024 15:00,49.95
03-08-2024 15:15,49.89
03-08-2024 15:30,49.97
03-08-2024 15:45,49.95
03-08-2024 16:00,49.96
03-08-2024 16:15,49.93
03-08-2024 16:30,49.98
03-08-2024 16:45,49.99
03-08-2024 17:00,50.03
03-08-2024 17:15,50.12
03-08-2024 17:30,50.06
03-08-2024 17:45,49.99
03-08-2024 18:00,49.98
03-08-2024 18:15,49.89
03-08-2024 18:30,49.85
03-08-2024 18:45,49.9
03-08-2024 19:00,49.94
03-08-2024 19:15,50
03-08-2024 19:30,50.01
03-08-2024 19:45,50.03
03-08-2024 20:00,50.04
03-08-2024 20:15,50.02
03-08-2024 20:30,50.03
03-08-2024 20:45,50.03
03-08-2024 21:00,50
03-08-2024 21:15,50.02
03-08-2024 21:30,50.02
03-08-2024 21:45,50.03
03-08-2024 22:00,49.99
03-08-2024 22:15,49.99
03-08-2024 22:30,50.01
03-08-2024 22:45,50.03
03-08-2024 23:00,50.03
03-08-2024 23:15,50.03
03-08-2024 23:30,50.04
03-08-2024 23:45,50.04
04-08-2024 00:00,49.94
04-08-2024 00:15,49.89
04-08-2024 00:30,49.9
04-08-2024 00:45,49.96
04-08-2024 01:00,50
04-08-2024 01:15,50.01
04-08-2024 01:30,49.99
04-08-2024 01:45,49.98
04-08-2024 02:00,49.98
04-08-2024 02:15,49.97
04-08-2024 02:30,49.97
04-08-2024 02:45,49.99
04-08-2024 03:00,49.99
04-08-2024 03:15,50
04-08-2024 03:30,49.98
04-08-2024 03:45,49.96
04-08-2024 04:00,49.96
04-08-2024 04:15,49.96
04-08-2024 04:30,49.94
04-08-2024 04:45,49.95
